id,source_unique_tokens,source_word_count,source_line_count,mean_neighbor_cosine_similarity,add_count_observed,add_count_marginal_crps,add_count_neighborhood_crps,add_count_marginal_minus_neighborhood_crps,add_count_marginal_lower_80,add_count_marginal_upper_80,add_count_marginal_covered_80,add_count_marginal_width_80,add_count_marginal_interval_score_80,add_count_neighborhood_lower_80,add_count_neighborhood_upper_80,add_count_neighborhood_covered_80,add_count_neighborhood_width_80,add_count_neighborhood_interval_score_80,add_count_marginal_minus_neighborhood_interval_score_80,delete_count_observed,delete_count_marginal_crps,delete_count_neighborhood_crps,delete_count_marginal_minus_neighborhood_crps,delete_count_marginal_lower_80,delete_count_marginal_upper_80,delete_count_marginal_covered_80,delete_count_marginal_width_80,delete_count_marginal_interval_score_80,delete_count_neighborhood_lower_80,delete_count_neighborhood_upper_80,delete_count_neighborhood_covered_80,delete_count_neighborhood_width_80,delete_count_neighborhood_interval_score_80,delete_count_marginal_minus_neighborhood_interval_score_80,word_count_observed,word_count_marginal_crps,word_count_neighborhood_crps,word_count_marginal_minus_neighborhood_crps,word_count_marginal_lower_80,word_count_marginal_upper_80,word_count_marginal_covered_80,word_count_marginal_width_80,word_count_marginal_interval_score_80,word_count_neighborhood_lower_80,word_count_neighborhood_upper_80,word_count_neighborhood_covered_80,word_count_neighborhood_width_80,word_count_neighborhood_interval_score_80,word_count_marginal_minus_neighborhood_interval_score_80,line_count_observed,line_count_marginal_crps,line_count_neighborhood_crps,line_count_marginal_minus_neighborhood_crps,line_count_marginal_lower_80,line_count_marginal_upper_80,line_count_marginal_covered_80,line_count_marginal_width_80,line_count_marginal_interval_score_80,line_count_neighborhood_lower_80,line_count_neighborhood_upper_80,line_count_neighborhood_covered_80,line_count_neighborhood_width_80,line_count_neighborhood_interval_score_80,line_count_marginal_minus_neighborhood_interval_score_80,source_similarity_observed,source_similarity_marginal_crps,source_similarity_neighborhood_crps,source_similarity_marginal_minus_neighborhood_crps,source_similarity_marginal_lower_80,source_similarity_marginal_upper_80,source_similarity_marginal_covered_80,source_similarity_marginal_width_80,source_similarity_marginal_interval_score_80,source_similarity_neighborhood_lower_80,source_similarity_neighborhood_upper_80,source_similarity_neighborhood_covered_80,source_similarity_neighborhood_width_80,source_similarity_neighborhood_interval_score_80,source_similarity_marginal_minus_neighborhood_interval_score_80
train_0071,85,139,1,0.174482,59.000000,15.381875,13.504207,1.877667,13.000000,81.000000,1,68.000000,68.000000,18.000000,92.000000,1,74.000000,74.000000,-6.000000,62.000000,2.941057,2.866395,0.074662,50.540541,78.461538,1,27.920998,27.920998,51.000000,78.461538,1,27.461538,27.461538,0.459459,149.000000,15.253772,20.435237,-5.181464,46.000000,220.000000,1,174.000000,174.000000,0.000000,222.000000,1,222.000000,222.000000,-48.000000,1.000000,0.541462,0.466254,0.075208,1.000000,20.000000,1,19.000000,19.000000,1.000000,19.000000,1,18.000000,18.000000,1.000000,0.243056,0.045189,0.038279,0.006910,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.358209,1,0.305921,0.305921,0.043901
train_0072,44,69,1,0.165907,21.000000,7.868700,7.080340,0.788360,13.000000,81.000000,1,68.000000,68.000000,15.000000,81.000000,1,66.000000,66.000000,2.000000,38.000000,2.811386,3.110586,-0.299200,26.162162,40.615385,1,14.453222,14.453222,26.400000,40.117647,1,13.717647,13.717647,0.735575,35.000000,20.506329,17.801005,2.705324,0.000000,150.000000,1,150.000000,150.000000,0.000000,155.000000,1,155.000000,155.000000,-5.000000,1.000000,0.541462,0.573912,-0.032450,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.115385,0.043611,0.048358,-0.004746,0.041667,0.391489,1,0.349823,0.349823,0.061538,0.375000,1,0.313462,0.313462,0.036361
train_0073,36,72,1,0.171086,80.000000,30.124454,33.001067,-2.876613,13.000000,81.000000,1,68.000000,68.000000,13.000000,81.000000,1,68.000000,68.000000,0.000000,21.000000,4.008520,3.713630,0.294891,21.467890,33.230769,0,11.762879,16.441778,20.842105,32.625000,1,11.782895,11.782895,4.658884,148.000000,50.186208,52.014850,-1.828643,0.000000,153.000000,1,153.000000,153.000000,0.000000,147.000000,0,147.000000,157.000000,-4.000000,1.000000,0.541462,0.901469,-0.360007,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.200000,0.034565,0.038796,-0.004231,0.041667,0.391489,1,0.349823,0.349823,0.061538,0.418033,1,0.356494,0.356494,-0.006672
train_0074,109,171,20,0.219429,92.000000,40.651007,36.907857,3.743149,13.000000,80.000000,0,67.000000,187.000000,15.000000,95.000000,1,80.000000,80.000000,107.000000,65.000000,10.971724,13.490670,-2.518945,64.810811,100.615385,1,35.804574,35.804574,67.655172,101.305882,0,33.650710,60.202434,-24.397860,207.000000,24.580199,38.994477,-14.414278,78.000000,252.000000,1,174.000000,174.000000,32.000000,252.000000,1,220.000000,220.000000,-46.000000,20.000000,1.030674,1.073215,-0.042541,1.000000,39.000000,1,38.000000,38.000000,1.000000,31.000000,1,30.000000,30.000000,8.000000,0.243386,0.045305,0.042184,0.003121,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.375000,1,0.322712,0.322712,0.027110
train_0075,88,157,1,0.171078,38.000000,6.733616,6.596122,0.137494,13.000000,81.000000,1,68.000000,68.000000,15.000000,80.000000,1,65.000000,65.000000,3.000000,80.000000,8.263816,7.251689,1.012127,52.324324,81.230769,1,28.906445,28.906445,52.477064,85.610860,1,33.133796,33.133796,-4.227351,68.000000,56.704698,44.868136,11.836562,64.000000,238.000000,1,174.000000,174.000000,47.000000,231.000000,1,184.000000,184.000000,-10.000000,1.000000,0.541462,0.376163,0.165299,1.000000,20.000000,1,19.000000,19.000000,1.000000,18.000000,1,17.000000,17.000000,2.000000,0.160000,0.033091,0.033252,-0.000160,0.041667,0.391489,1,0.349823,0.349823,0.024096,0.377358,1,0.353262,0.353262,-0.003439
train_0076,31,34,1,0.112146,37.000000,6.544435,7.394960,-0.850525,13.000000,81.000000,1,68.000000,68.000000,12.000000,78.000000,1,66.000000,66.000000,2.000000,27.000000,2.116880,2.837057,-0.720177,18.432432,28.615385,1,10.182952,10.182952,17.714286,28.811765,1,11.097479,11.097479,-0.914527,53.000000,15.382190,14.355331,1.026859,0.000000,115.000000,1,115.000000,115.000000,0.000000,115.000000,1,115.000000,115.000000,0.000000,1.000000,0.541462,0.534958,0.006504,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.068966,0.066338,0.082320,-0.015982,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.438596,1,0.386309,0.386309,-0.036486
train_0077,84,179,1,0.188306,64.000000,18.462817,17.913438,0.549379,13.000000,81.000000,1,68.000000,68.000000,15.000000,72.000000,1,57.000000,57.000000,11.000000,61.000000,2.949380,2.819184,0.130196,49.945946,77.538462,1,27.592516,27.592516,50.400000,78.070588,1,27.670588,27.670588,-0.078073,170.000000,15.023557,15.399861,-0.376304,86.000000,260.000000,1,174.000000,174.000000,55.000000,253.000000,1,198.000000,198.000000,-24.000000,20.000000,13.432773,14.017824,-0.585050,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.332378,0.092466,0.082527,0.009939,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.377358,1,0.325071,0.325071,0.024752
train_0078,98,135,1,0.174304,39.000000,6.949822,6.941813,0.008009,13.000000,81.000000,1,68.000000,68.000000,17.000000,92.000000,1,75.000000,75.000000,-7.000000,85.000000,6.476303,6.190713,0.285589,58.270270,90.461538,1,32.191268,32.191268,58.440367,90.461538,1,32.021171,32.021171,0.170097,76.000000,34.930544,28.291606,6.638938,42.000000,216.000000,1,174.000000,174.000000,0.000000,218.000000,1,218.000000,218.000000,-44.000000,1.000000,0.541462,0.770147,-0.228684,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.104265,0.048104,0.048734,-0.000630,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.351220,1,0.298932,0.298932,0.050891
train_0079,25,27,1,0.159080,21.000000,7.868700,6.493225,1.375475,13.000000,81.000000,1,68.000000,68.000000,6.000000,71.000000,1,65.000000,65.000000,3.000000,15.000000,2.443307,2.244446,0.198861,14.864865,23.076923,1,8.212058,8.212058,14.285714,23.770492,1,9.484778,9.484778,-1.272719,36.000000,12.078555,12.916555,-0.838000,0.000000,108.000000,1,108.000000,108.000000,0.000000,103.000000,1,103.000000,103.000000,5.000000,1.000000,0.541462,0.652921,-0.111458,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.222222,0.039406,0.036007,0.003398,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.407186,1,0.373852,0.373852,-0.024030
train_0080,21,22,20,0.112619,32.000000,5.963380,6.165836,-0.202456,13.000000,81.000000,1,68.000000,68.000000,15.000000,80.000000,1,65.000000,65.000000,3.000000,12.000000,2.552021,2.406664,0.145357,12.522936,19.384615,0,6.861680,12.091037,12.750000,18.666667,0,5.916667,13.416667,-1.325629,96.000000,45.592045,31.972606,13.619440,0.000000,103.000000,1,103.000000,103.000000,0.000000,110.000000,1,110.000000,110.000000,-7.000000,21.000000,1.598216,1.555774,0.042443,1.000000,39.000000,1,38.000000,38.000000,3.000000,39.000000,1,36.000000,36.000000,2.000000,0.084746,0.056801,0.050831,0.005971,0.041667,0.391489,1,0.349823,0.349823,0.046154,0.363636,1,0.317483,0.317483,0.032340
train_0081,28,50,20,0.107910,18.000000,9.557813,8.356995,1.200818,13.000000,81.000000,1,68.000000,68.000000,13.000000,72.000000,1,59.000000,59.000000,9.000000,18.000000,1.889176,1.460167,0.429009,16.648649,25.846154,1,9.197505,9.197505,16.210526,25.600000,1,9.389474,9.389474,-0.191968,28.000000,15.865006,15.556936,0.308070,0.000000,131.000000,1,131.000000,131.000000,0.000000,112.000000,1,112.000000,112.000000,19.000000,1.000000,14.300347,14.862400,-0.562053,1.000000,39.000000,1,38.000000,38.000000,2.000000,39.000000,0,37.000000,47.000000,-9.000000,0.153846,0.033766,0.049932,-0.016166,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.440678,1,0.388390,0.388390,-0.038568
train_0082,20,21,20,0.121397,13.000000,13.287374,11.578528,1.708846,14.000000,81.000000,0,67.000000,77.000000,13.000000,71.000000,1,58.000000,58.000000,19.000000,13.000000,1.266403,1.396132,-0.129729,11.891892,18.461538,1,6.569647,6.569647,11.578947,18.235294,1,6.656347,6.656347,-0.086700,20.000000,10.612495,12.451811,-1.839316,0.000000,102.000000,1,102.000000,102.000000,0.000000,107.000000,1,107.000000,107.000000,-5.000000,1.000000,14.300347,15.986203,-1.685857,1.000000,39.000000,1,38.000000,38.000000,15.000000,39.000000,0,24.000000,164.000000,-126.000000,0.146341,0.034816,0.035096,-0.000280,0.041667,0.391489,1,0.349823,0.349823,0.025000,0.407186,1,0.382186,0.382186,-0.032363
train_0083,58,114,20,0.188074,50.000000,10.719923,9.201148,1.518775,13.000000,81.000000,1,68.000000,68.000000,14.000000,81.000000,1,67.000000,67.000000,1.000000,42.000000,2.057390,1.803919,0.253470,34.486486,53.538462,1,19.051975,19.051975,34.587156,53.480519,1,18.893364,18.893364,0.158612,118.000000,14.387730,13.900379,0.487351,21.000000,195.000000,1,174.000000,174.000000,33.000000,189.000000,1,156.000000,156.000000,18.000000,20.000000,1.030674,1.154473,-0.123799,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.318966,0.083502,0.054647,0.028855,0.041667,0.391489,1,0.349823,0.349823,0.071429,0.440678,1,0.369249,0.369249,-0.019427
train_0084,4,4,1,0.171430,1.000000,24.300392,20.110789,4.189602,14.000000,81.000000,0,67.000000,197.000000,11.000000,70.000000,0,59.000000,159.000000,38.000000,1.000000,1.747800,1.670339,0.077462,2.385321,3.692308,0,1.306987,15.160198,2.378378,3.688312,0,1.309933,15.093717,0.066481,4.000000,7.411648,7.081629,0.330019,0.000000,85.000000,1,85.000000,85.000000,0.000000,79.000000,1,79.000000,79.000000,6.000000,1.000000,0.541462,0.640300,-0.098838,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.750000,0.480220,0.457636,0.022584,0.041667,0.377358,0,0.335692,4.062107,0.052288,0.440678,0,0.388390,3.481611,0.580496
train_0085,36,48,1,0.135986,83.000000,32.651367,40.104078,-7.452711,13.000000,80.000000,0,67.000000,97.000000,6.000000,68.000000,0,62.000000,212.000000,-115.000000,27.000000,1.166678,1.255968,-0.089289,21.405405,33.230769,1,11.825364,11.825364,21.857143,34.229508,1,12.372365,12.372365,-0.547002,139.000000,61.932841,76.130313,-14.197472,0.000000,124.000000,0,124.000000,274.000000,0.000000,105.000000,0,105.000000,445.000000,-171.000000,1.000000,0.541462,0.348844,0.192618,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.160428,0.033057,0.041222,-0.008165,0.041667,0.391489,1,0.349823,0.349823,0.036900,0.438596,1,0.401696,0.401696,-0.051873
train_0086,28,42,1,0.157757,21.000000,7.868700,7.663388,0.205311,13.000000,81.000000,1,68.000000,68.000000,9.000000,80.000000,1,71.000000,71.000000,-3.000000,12.000000,7.234827,6.505411,0.729417,16.697248,25.846154,0,9.148906,56.121383,16.000000,25.529412,0,9.529412,49.529412,6.591971,51.000000,13.363362,12.671472,0.691890,0.000000,123.000000,1,123.000000,123.000000,0.000000,118.000000,1,118.000000,118.000000,5.000000,1.000000,0.541462,0.592214,-0.050752,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.473118,0.208945,0.197667,0.011278,0.041667,0.377358,0,0.335692,1.293290,0.061538,0.363636,0,0.302098,1.396917,-0.103627
train_0087,201,411,1,0.223280,71.000000,23.246385,20.329812,2.916573,13.000000,81.000000,1,68.000000,68.000000,14.000000,85.000000,1,71.000000,71.000000,-3.000000,160.000000,7.406868,6.479330,0.927537,119.513514,185.538462,1,66.024948,66.024948,119.862385,186.845070,1,66.982685,66.982685,-0.957737,227.000000,142.208324,110.278614,31.929709,318.000000,492.000000,0,174.000000,1084.000000,264.000000,494.000000,0,230.000000,600.000000,484.000000,1.000000,0.541462,0.343635,0.197827,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.206897,0.035883,0.030380,0.005504,0.041667,0.391489,1,0.349823,0.349823,0.044444,0.358209,1,0.313765,0.313765,0.036058
train_0088,50,90,20,0.191793,113.000000,60.433899,61.850854,-1.416954,13.000000,80.000000,0,67.000000,397.000000,9.000000,71.000000,0,62.000000,482.000000,-85.000000,31.000000,4.131072,3.953925,0.177146,29.729730,46.153846,1,16.424116,16.424116,31.012658,47.368421,0,16.355763,16.482345,-0.058229,220.000000,98.676411,106.034640,-7.358229,0.000000,166.000000,0,166.000000,706.000000,0.000000,162.000000,0,162.000000,742.000000,-36.000000,1.000000,14.300347,15.177535,-0.877188,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.187097,0.032730,0.033164,-0.000434,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.377358,1,0.344025,0.344025,0.005798
train_0089,63,110,20,0.221370,22.000000,7.436287,7.898894,-0.462608,13.000000,81.000000,1,68.000000,68.000000,9.000000,95.000000,1,86.000000,86.000000,-18.000000,56.000000,5.022427,4.079647,0.942779,37.459459,58.153846,1,20.694387,20.694387,37.800000,59.901639,1,22.101639,22.101639,-1.407253,91.000000,16.396649,18.121345,-1.724696,17.000000,191.000000,1,174.000000,174.000000,0.000000,186.000000,1,186.000000,186.000000,-12.000000,19.000000,1.503626,1.762620,-0.258994,1.000000,39.000000,1,38.000000,38.000000,1.000000,38.000000,1,37.000000,37.000000,1.000000,0.358209,0.111087,0.113247,-0.002160,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.391489,1,0.358156,0.358156,-0.008333
train_0090,115,196,1,0.186327,85.000000,34.408045,30.394307,4.013737,13.000000,80.000000,0,67.000000,117.000000,15.000000,92.000000,1,77.000000,77.000000,40.000000,94.000000,4.931096,4.037351,0.893745,68.378378,106.153846,1,37.775468,37.775468,69.821429,106.882353,1,37.060924,37.060924,0.714543,163.000000,20.807846,18.272957,2.534890,103.000000,277.000000,1,174.000000,174.000000,49.000000,270.000000,1,221.000000,221.000000,-47.000000,1.000000,0.541462,0.399325,0.142137,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.139276,0.036279,0.037129,-0.000849,0.041667,0.391489,1,0.349823,0.349823,0.052288,0.334802,1,0.282514,0.282514,0.067309
train_0091,25,47,1,0.201637,9.000000,16.706139,13.388015,3.318124,14.000000,81.000000,0,67.000000,117.000000,13.000000,76.000000,0,63.000000,103.000000,14.000000,18.000000,0.906376,0.847586,0.058791,14.864865,23.076923,1,8.212058,8.212058,14.204545,22.500000,1,8.295455,8.295455,-0.083396,16.000000,18.577857,17.889361,0.688496,0.000000,128.000000,1,128.000000,128.000000,0.000000,121.000000,1,121.000000,121.000000,7.000000,1.000000,0.541462,0.563647,-0.022185,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.190476,0.033150,0.034442,-0.001292,0.041667,0.391489,1,0.349823,0.349823,0.062500,0.473118,1,0.410618,0.410618,-0.060796
train_0092,32,33,1,0.130098,81.000000,30.935228,31.007432,-0.072204,13.000000,80.000000,0,67.000000,77.000000,13.000000,80.000000,0,67.000000,77.000000,0.000000,22.000000,1.464393,1.569128,-0.104735,19.027027,29.538462,1,10.511435,10.511435,18.666667,29.217391,1,10.550725,10.550725,-0.039290,152.000000,86.341831,92.920226,-6.578395,0.000000,109.000000,0,109.000000,539.000000,0.000000,107.000000,0,107.000000,557.000000,-18.000000,1.000000,0.541462,0.675151,-0.133689,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.075676,0.061874,0.065194,-0.003320,0.041667,0.391489,1,0.349823,0.349823,0.052632,0.368000,1,0.315368,0.315368,0.034454
train_0093,23,26,2,0.128622,34.000000,6.112022,6.381210,-0.269188,13.000000,81.000000,1,68.000000,68.000000,11.000000,80.000000,1,69.000000,69.000000,-1.000000,17.000000,0.767917,0.857189,-0.089271,13.675676,21.230769,1,7.555094,7.555094,13.142857,21.230769,1,8.087912,8.087912,-0.532819,88.000000,37.568353,40.375605,-2.807252,0.000000,107.000000,1,107.000000,107.000000,0.000000,100.000000,1,100.000000,100.000000,7.000000,20.000000,12.734607,12.593401,0.141205,1.000000,21.000000,1,20.000000,20.000000,1.000000,21.000000,1,20.000000,20.000000,0.000000,0.157895,0.033290,0.044764,-0.011474,0.041667,0.391489,1,0.349823,0.349823,0.032967,0.469274,1,0.436307,0.436307,-0.086484
train_0094,69,112,20,0.216547,21.000000,7.868700,9.046871,-1.178172,13.000000,81.000000,1,68.000000,68.000000,13.000000,95.000000,1,82.000000,82.000000,-14.000000,63.000000,6.687154,5.961022,0.726132,41.027027,63.692308,1,22.665281,22.665281,42.166667,63.623377,1,21.456710,21.456710,1.208571,30.000000,51.187874,41.200248,9.987627,19.000000,193.000000,1,174.000000,174.000000,0.000000,188.000000,1,188.000000,188.000000,-14.000000,1.000000,14.300347,12.825276,1.475071,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.070423,0.065314,0.085468,-0.020154,0.041667,0.391489,1,0.349823,0.349823,0.068966,0.391489,1,0.322524,0.322524,0.027299
train_0095,90,143,1,0.178547,59.000000,15.381875,13.418712,1.963162,13.000000,81.000000,1,68.000000,68.000000,14.000000,92.000000,1,78.000000,78.000000,-10.000000,75.000000,4.391566,4.156635,0.234931,53.513514,83.076923,1,29.563410,29.563410,53.513514,85.263158,1,31.749644,31.749644,-2.186235,123.000000,16.694969,16.547922,0.147046,50.000000,224.000000,1,174.000000,174.000000,33.000000,226.000000,1,193.000000,193.000000,-19.000000,1.000000,0.541462,0.383022,0.158440,1.000000,20.000000,1,19.000000,19.000000,1.000000,18.000000,1,17.000000,17.000000,2.000000,0.142857,0.035505,0.029674,0.005831,0.041667,0.391489,1,0.349823,0.349823,0.033333,0.324561,1,0.291228,0.291228,0.058595
train_0096,52,90,1,0.186505,40.000000,7.193054,8.151942,-0.958888,13.000000,81.000000,1,68.000000,68.000000,15.000000,94.000000,1,79.000000,79.000000,-11.000000,39.000000,1.685202,1.819798,-0.134596,30.918919,48.000000,1,17.081081,17.081081,30.105263,47.542857,1,17.437594,17.437594,-0.356513,95.000000,14.274807,14.038998,0.235810,0.000000,171.000000,1,171.000000,171.000000,26.000000,166.000000,1,140.000000,140.000000,31.000000,1.000000,0.541462,0.883542,-0.342080,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.216216,0.037945,0.033430,0.004515,0.041667,0.391489,1,0.349823,0.349823,0.052632,0.418033,1,0.365401,0.365401,-0.015579
train_0097,28,66,1,0.189308,12.000000,14.125175,11.948191,2.176984,14.000000,81.000000,0,67.000000,87.000000,9.000000,72.000000,1,63.000000,63.000000,24.000000,18.000000,1.889176,1.558104,0.331072,16.648649,25.846154,1,9.197505,9.197505,16.210526,25.565217,1,9.354691,9.354691,-0.157186,40.000000,17.585649,14.569193,3.016456,0.000000,147.000000,1,147.000000,147.000000,0.000000,140.000000,1,140.000000,140.000000,7.000000,10.000000,6.176343,6.216978,-0.040634,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.377358,0.125921,0.109899,0.016023,0.041667,0.391489,1,0.349823,0.349823,0.061538,0.375000,0,0.313462,0.337046,0.012776
train_0098,118,270,1,0.182298,1.000000,24.300392,26.903071,-2.602680,14.000000,81.000000,0,67.000000,197.000000,14.000000,80.000000,0,66.000000,196.000000,1.000000,115.000000,17.706919,19.173811,-1.466891,70.162162,108.805195,0,38.643033,100.591085,70.162162,107.739130,0,37.576968,110.185664,-9.594579,4.000000,221.563623,208.479154,13.084469,177.000000,351.000000,0,174.000000,1904.000000,160.000000,353.000000,0,193.000000,1753.000000,151.000000,1.000000,0.541462,0.598266,-0.056804,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.021898,0.104287,0.116580,-0.012293,0.044444,0.391489,0,0.347045,0.572511,0.052288,0.391489,0,0.339202,0.643099,-0.070588
train_0099,61,126,20,0.169326,94.000000,42.461736,41.029906,1.431830,13.000000,80.000000,0,67.000000,207.000000,16.000000,80.000000,0,64.000000,204.000000,3.000000,47.000000,2.004555,2.122570,-0.118015,36.270270,56.307692,1,20.037422,20.037422,36.270270,58.000000,1,21.729730,21.729730,-1.692308,164.000000,25.513130,32.766443,-7.253313,33.000000,207.000000,1,174.000000,174.000000,22.000000,198.000000,1,176.000000,176.000000,-2.000000,1.000000,14.300347,14.138584,0.161763,1.000000,39.000000,1,38.000000,38.000000,1.000000,39.000000,1,38.000000,38.000000,0.000000,0.179310,0.032515,0.039798,-0.007283,0.041667,0.391489,1,0.349823,0.349823,0.037736,0.412281,1,0.374545,0.374545,-0.024722
train_0100,20,27,1,0.165873,3.000000,22.327508,19.242135,3.085373,14.000000,81.000000,0,67.000000,177.000000,12.000000,71.000000,0,59.000000,149.000000,28.000000,18.000000,1.745987,2.395055,-0.649068,11.891892,18.461538,1,6.569647,6.569647,11.428571,17.894737,0,6.466165,7.518797,-0.949150,5.000000,14.146029,16.330162,-2.184132,0.000000,108.000000,1,108.000000,108.000000,0.000000,103.000000,1,103.000000,103.000000,5.000000,1.000000,0.541462,0.610436,-0.068974,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.062500,0.070968,0.101868,-0.030899,0.041667,0.391489,1,0.349823,0.349823,0.072289,0.473118,0,0.400829,0.498721,-0.148898
train_0101,42,58,1,0.161613,36.000000,6.382280,6.402051,-0.019771,13.000000,81.000000,1,68.000000,68.000000,15.000000,82.000000,1,67.000000,67.000000,1.000000,36.000000,2.532891,2.606285,-0.073394,24.972973,38.769231,1,13.796258,13.796258,24.972973,39.035294,1,14.062321,14.062321,-0.266063,74.000000,15.773839,16.990089,-1.216250,0.000000,139.000000,1,139.000000,139.000000,0.000000,144.000000,1,144.000000,144.000000,-5.000000,20.000000,13.432773,12.918725,0.514048,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.090909,0.053878,0.055638,-0.001760,0.041667,0.391489,1,0.349823,0.349823,0.046154,0.368000,1,0.321846,0.321846,0.027977
train_0102,65,113,1,0.157532,5.000000,20.381649,18.476669,1.904980,14.000000,81.000000,0,67.000000,157.000000,9.000000,85.000000,0,76.000000,116.000000,41.000000,65.000000,11.357213,9.444358,1.912855,38.648649,59.935065,0,21.286416,71.935767,40.300000,61.803279,0,21.503279,53.470492,18.465275,5.000000,72.313049,53.942014,18.371035,20.000000,194.000000,0,174.000000,324.000000,0.000000,204.000000,1,204.000000,204.000000,120.000000,1.000000,0.541462,0.657385,-0.115923,1.000000,20.000000,1,19.000000,19.000000,1.000000,20.000000,1,19.000000,19.000000,0.000000,0.000000,0.125540,0.116428,0.009112,0.044444,0.391489,0,0.347045,0.791489,0.024096,0.368000,0,0.343904,0.584867,0.206622
train_0103,33,87,4,0.190611,62.000000,17.192604,21.353823,-4.161219,13.000000,81.000000,1,68.000000,68.000000,9.000000,70.000000,1,61.000000,61.000000,7.000000,17.000000,5.730371,4.937019,0.793352,19.678899,30.461538,0,10.782639,37.571630,19.105263,29.857143,0,10.751880,31.804511,5.767119,122.000000,23.733661,25.478422,-1.744761,0.000000,168.000000,1,168.000000,168.000000,24.000000,159.000000,1,135.000000,135.000000,33.000000,1.000000,2.373136,2.315416,0.057721,1.000000,23.000000,1,22.000000,22.000000,1.000000,23.000000,1,22.000000,22.000000,0.000000,0.296651,0.070137,0.056606,0.013531,0.041667,0.391489,1,0.349823,0.349823,0.060976,0.494624,1,0.433648,0.433648,-0.083825
